,A2058_SKIN ,A2780_OVARY ,A375_SKIN ,A427_LUNG ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,EFM192A_BREAST ,ES2_OVARY ,HCT116_LARGE_INTESTINE ,HT144_SKIN ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,LOVO_LARGE_INTESTINE ,MDAMB436_BREAST ,MSTO211H_PLEURA ,NCIH1650_LUNG ,NCIH2122_LUNG ,NCIH23_LUNG ,NCIH460_LUNG ,NCIH520_LUNG ,OV90_OVARY ,OVCAR4_OVARY ,RKO_LARGE_INTESTINE ,RPMI7951_SKIN ,SKMEL30_SKIN ,SKMES1_LUNG ,SKOV3_OVARY ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE ,T47D_BREAST ,UACC62_SKIN ,VCAP_PROSTATE ,ZR751_BREAST ,DLD1_LARGE_INTESTINE ,PA1_OVARY 
SKMES1_LUNG ,0.8916511801256871,0.8845351457261224,0.7329541868490552,0.8188170020550478,0.8973161308997908,0.8793699614730495,0.8554125660892714,0.884428489784904,0.7854400973936334,0.8283443963549433,0.91675035833791,0.9074540623905579,0.894158545787323,0.9322533932861053,0.8366372157214118,0.9138190576949015,0.9327338955872588,0.8500206675908094,0.9374066842604831,0.7650149639797957,0.7877847148059302,0.941377898551449,0.6667479204492585,0.8874107546943583,0.8953396861868361,1.0,0.8320368603872235,0.898941394545032,0.9136142861394325,0.8723537010330956,0.8666512668760233,0.8488904507774285,0.7927081700512316,0.7414508850149744,0.6891929004111034
SKOV3_OVARY ,0.8533592295519568,0.8301631859736128,0.815884342552669,0.8099459287739029,0.8874722545112447,0.8012442144107289,0.7177440379504781,0.7795644293723087,0.8400676462520175,0.8312841027135021,0.8584395993716586,0.7838720062978414,0.8286424359976274,0.8720945106539906,0.8621866145456681,0.8438836799304078,0.8241337956276653,0.7676072863560697,0.8583279918198315,0.7971128674157996,0.7844572793987046,0.7876960524905742,0.7356389009883775,0.882801564639411,0.85850296922355,0.8320368603872235,1.0,0.8612804317333567,0.8307666240076159,0.7570207460002297,0.8185653511578326,0.7940179563664393,0.7706342276619497,0.7868971943236388,0.7447205157930189
SW620_LARGE_INTESTINE ,0.9257557082760703,0.9316599423343692,0.8693110945586886,0.8444693815739356,0.9199401836941763,0.9355563812983978,0.8407267470083676,0.8925014338531382,0.8979133622732307,0.883014866625581,0.9601129669538871,0.9367187202286016,0.9633430182300641,0.9103882861780259,0.8983258332715057,0.9148519652885287,0.8982659266100598,0.8494265009545767,0.9326267471455928,0.8703131660362219,0.7708583537834975,0.8911654782631014,0.8076410590329439,0.8769460965765256,0.9155962038376025,0.898941394545032,0.8612804317333567,1.0,0.940406679603092,0.8741034751573584,0.8851554994945688,0.9170091980650121,0.9011878214001321,0.85116606322811,0.8079127153038766
SW837_LARGE_INTESTINE ,0.9038317261728607,0.9274477743153475,0.7922552527265527,0.8689430022911915,0.9304852946978164,0.9368202644589966,0.8623275855212928,0.8575522738931315,0.8887800342544343,0.8465951803645211,0.92782442278912,0.9273613178990786,0.9301458629173148,0.9172781100356372,0.8647951479463661,0.9372313700409195,0.917817095698081,0.8766149587335057,0.9306587935903281,0.8259385990073429,0.8063207703222225,0.906764607474737,0.7422394049184021,0.8488915567246532,0.9025663899586064,0.9136142861394325,0.8307666240076159,0.940406679603092,1.0,0.8940831863707782,0.8779714316580036,0.8875491803997214,0.8692023618384159,0.8064055569513352,0.7580257033444806
T47D_BREAST ,0.879188402714752,0.9058868714404682,0.7230773698856977,0.9141530011934267,0.8637335333322503,0.8847867574504782,0.8814919903957676,0.8190099044011585,0.7808993987732419,0.8131094300272022,0.8884808674996981,0.9201572914480723,0.8465246106605561,0.862757141304372,0.7848820431587317,0.9009549436405503,0.8444547774276632,0.9170141370235833,0.8736845944517548,0.7348417686307951,0.7476936156593577,0.9517379587201071,0.6839089489670925,0.8262994165714672,0.8488829899304703,0.8723537010330956,0.7570207460002297,0.8741034751573584,0.8940831863707782,1.0,0.8567856434685128,0.8918461585558111,0.7891221106943147,0.7526734907442167,0.6498928441839642
UACC62_SKIN ,0.9442572894758483,0.8817187521658068,0.8780754123992282,0.8660798107730494,0.89995402146443,0.8803394475535482,0.7989730636793101,0.8539132058638548,0.8438753808879057,0.9391338191557693,0.8772995400105418,0.8710603465801612,0.8665279223197353,0.8951411407755432,0.866134175690525,0.911646134170226,0.8585637845915006,0.8813393005284433,0.9092374122417918,0.7953618173415844,0.7673716153926109,0.882856196750613,0.7575252008943373,0.8987040308857361,0.9207322635634715,0.8666512668760233,0.8185653511578326,0.8851554994945688,0.8779714316580036,0.8567856434685128,1.0,0.861799414061795,0.8322023959664671,0.7906462759465679,0.7424706063369341
VCAP_PROSTATE ,0.9086243599038152,0.9479972839669648,0.840062473925804,0.873003842648774,0.8899665010479556,0.9370843731569035,0.8331138387372619,0.8532216805314392,0.8424078715382232,0.8576966716257464,0.9135608025878675,0.8930813064729796,0.9271774524689304,0.871164805998661,0.8624016559322012,0.8647206857291484,0.8595481923913063,0.8562306999704913,0.8924034081480173,0.8507714708412758,0.7516783409014085,0.8858620562454181,0.8260295469514256,0.8423462330095622,0.8887451170777955,0.8488904507774285,0.7940179563664393,0.9170091980650121,0.8875491803997214,0.8918461585558111,0.861799414061795,1.0,0.8600969567832377,0.7953353409899103,0.7643622786334623
ZR751_BREAST ,0.8591993314880862,0.8470229028854256,0.8687173994643137,0.7644248379318391,0.8528466565750503,0.8823825774050295,0.752828964879053,0.8162316111117471,0.8323979515911307,0.8436825798421805,0.8874356995825534,0.8760340487873115,0.9173970305696447,0.8367734552590922,0.8390450293397614,0.8387483380732703,0.8396290826533124,0.7421048601617107,0.8556748261794099,0.8391322193076289,0.7188183924202373,0.7778244247421691,0.8523821297859108,0.8086412296455144,0.84293916418097,0.7927081700512316,0.7706342276619497,0.9011878214001321,0.8692023618384159,0.7891221106943147,0.8322023959664671,0.8600969567832377,1.0,0.8103935760519311,0.7945340867661087
DLD1_LARGE_INTESTINE ,0.8316395765965753,0.7785845973561424,0.8165478183113722,0.7569260573005964,0.8136002731257757,0.7775146700113778,0.6934663080951567,0.7748586501306635,0.7874954075557161,0.8130657618835405,0.8736387284836651,0.8109900908609541,0.8278855605929301,0.7840197040937668,0.8347494249158929,0.8122202875750913,0.7648521679524252,0.7269354122085441,0.8184707696543241,0.7308065870505274,0.7226811365071165,0.7510497123760748,0.7879177438547611,0.805975712741834,0.8080759938409673,0.7414508850149744,0.7868971943236388,0.85116606322811,0.8064055569513352,0.7526734907442167,0.7906462759465679,0.7953353409899103,0.8103935760519311,1.0,0.8689697209988432
PA1_OVARY ,0.809304205895196,0.7800411946308815,0.8241506349486944,0.6657918171870146,0.7741793075266086,0.779708248855431,0.6417819152294104,0.7498706631979041,0.8149736563845621,0.7956950214997754,0.7761774022967068,0.7181476937027099,0.812590080720272,0.7706383657642614,0.8109804223882726,0.7357811300845499,0.760718681965996,0.626213872069995,0.7878876058290059,0.7636522849395246,0.6966233482714318,0.6604508935304574,0.7978124039849841,0.7513437229210842,0.7817235743348112,0.6891929004111034,0.7447205157930189,0.8079127153038766,0.7580257033444806,0.6498928441839642,0.7424706063369341,0.7643622786334623,0.7945340867661087,0.8689697209988432,1.0
